Variable,Value
snp1,chr22:30089108
snp2,chr22:30405223
snp3,chr22:30282836
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1723
interaction_effect_size,0.0631
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28194834
searchrange_chr22_end,32326416
freq_snp1,0.0825
freq_snp2,0.3628
freq_S,0.0258
freq_K1,0.0567
freq_K2,0.3370
freq_O,0.5805
test1a_b_clade_min_p0.5,0.3096
test1a_r2_clade_min_p0.5,0.0238
test1a_b_mut_min_p0.5,0.3096
test1a_r2_mut_min_p0.5,0.0238
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[30131246]
test1a_b_clade_min_p0.8,0.3644
test1a_r2_clade_min_p0.8,0.0238
test1a_b_mut_min_p0.8,0.3644
test1a_r2_mut_min_p0.8,0.0238
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[30131246]
test1a_b_clade_min_p0.9,0.3930
test1a_r2_clade_min_p0.9,0.0238
test1a_b_mut_min_p0.9,0.3930
test1a_r2_mut_min_p0.9,0.0238
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[30131246]
test1a_b_clade_min_p0.95,0.4166
test1a_r2_clade_min_p0.95,0.0238
test1a_b_mut_min_p0.95,0.4166
test1a_r2_mut_min_p0.95,0.0238
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[30131246]
test1b_b_min,0.0269
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6578
