Variable,Value
snp1,chr22:40232956
snp2,chr22:40496629
snp3,chr22:40409156
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.2966
interaction_effect_size,0.0675
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39578997
searchrange_chr22_end,43161309
freq_snp1,0.0716
freq_snp2,0.0209
freq_S,0.0040
freq_K1,0.0676
freq_K2,0.0169
freq_O,0.9115
test1a_b_clade_min_p0.5,0.1722
test1a_r2_clade_min_p0.5,0.0411
test1a_b_mut_min_p0.5,0.1953
test1a_r2_mut_min_p0.5,0.0515
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[39762715, 40248155]"
test1a_b_clade_min_p0.8,0.2024
test1a_r2_clade_min_p0.8,0.0411
test1a_b_mut_min_p0.8,0.2296
test1a_r2_mut_min_p0.8,0.0515
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[39762715, 40248155]"
test1a_b_clade_min_p0.9,0.2182
test1a_r2_clade_min_p0.9,0.0411
test1a_b_mut_min_p0.9,0.2475
test1a_r2_mut_min_p0.9,0.0515
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[39762715, 40248155]"
test1a_b_clade_min_p0.95,0.2312
test1a_r2_clade_min_p0.95,0.0411
test1a_b_mut_min_p0.95,0.2622
test1a_r2_mut_min_p0.95,0.0515
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[39762715, 40248155]"
test1b_b_min,0.0537
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.8211
