Variable,Value
snp1,chr22:37764235
snp2,chr22:37815198
snp3,chr22:37814981
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1515
interaction_effect_size,0.0590
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37519366
searchrange_chr22_end,38654655
freq_snp1,0.2137
freq_snp2,0.2058
freq_S,0.0219
freq_K1,0.1918
freq_K2,0.1839
freq_O,0.6024
test1a_b_clade_min_p0.5,0.2751
test1a_r2_clade_min_p0.5,0.0041
test1a_b_mut_min_p0.5,0.3351
test1a_r2_mut_min_p0.5,0.0014
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[37750320]
test1a_b_clade_min_p0.8,0.3220
test1a_r2_clade_min_p0.8,0.0041
test1a_b_mut_min_p0.8,0.3922
test1a_r2_mut_min_p0.8,0.0014
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[37750320]
test1a_b_clade_min_p0.9,0.3465
test1a_r2_clade_min_p0.9,0.0041
test1a_b_mut_min_p0.9,0.4220
test1a_r2_mut_min_p0.9,0.0014
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[37750320]
test1a_b_clade_min_p0.95,0.3668
test1a_r2_clade_min_p0.95,0.0041
test1a_b_mut_min_p0.95,0.4467
test1a_r2_mut_min_p0.95,0.0014
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[37750320]
test1b_b_min,0.0119
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6450
