Variable,Value
snp1,chr22:44549527
snp2,chr22:44690124
snp3,chr22:44698337
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1360
interaction_effect_size,0.0597
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44323042
searchrange_chr22_end,44839935
freq_snp1,0.3847
freq_snp2,0.0278
freq_S,0.0099
freq_K1,0.3748
freq_K2,0.0179
freq_O,0.5974
test1a_b_clade_min_p0.5,0.2840
test1a_r2_clade_min_p0.5,0.0001
test1a_b_mut_min_p0.5,0.3177
test1a_r2_mut_min_p0.5,0.0001
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44561541]
test1a_b_clade_min_p0.8,0.3313
test1a_r2_clade_min_p0.8,0.0001
test1a_b_mut_min_p0.8,0.3706
test1a_r2_mut_min_p0.8,0.0001
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44561541]
test1a_b_clade_min_p0.9,0.3561
test1a_r2_clade_min_p0.9,0.0001
test1a_b_mut_min_p0.9,0.3983
test1a_r2_mut_min_p0.9,0.0001
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44561541]
test1a_b_clade_min_p0.95,0.3765
test1a_r2_clade_min_p0.95,0.0001
test1a_b_mut_min_p0.95,0.4212
test1a_r2_mut_min_p0.95,0.0001
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44561541]
test1b_b_min,0.0050
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.0475
