Variable,Value
snp1,chr22:31271285
snp2,chr22:31503671
snp3,chr22:31344487
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.8801
interaction_effect_size,0.0785
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29619672
searchrange_chr22_end,32845036
freq_snp1,0.5408
freq_snp2,0.0129
freq_S,0.0070
freq_K1,0.5338
freq_K2,0.0060
freq_O,0.4533
test1a_b_clade_min_p0.5,0.2949
test1a_r2_clade_min_p0.5,0.0034
test1a_b_mut_min_p0.5,0.2949
test1a_r2_mut_min_p0.5,0.0034
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[32144850, 30202985, 29713277, 32767212, 32701817, 31217454, 31462367]"
test1a_b_clade_min_p0.8,0.3463
test1a_r2_clade_min_p0.8,0.0034
test1a_b_mut_min_p0.8,0.3463
test1a_r2_mut_min_p0.8,0.0034
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[32144850, 30202985, 29713277, 32767212, 32701817, 31217454, 31462367]"
test1a_b_clade_min_p0.9,0.3732
test1a_r2_clade_min_p0.9,0.0034
test1a_b_mut_min_p0.9,0.3732
test1a_r2_mut_min_p0.9,0.0034
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[32144850, 30202985, 29713277, 32767212, 32701817, 31217454, 31462367]"
test1a_b_clade_min_p0.95,0.3954
test1a_r2_clade_min_p0.95,0.0034
test1a_b_mut_min_p0.95,0.3954
test1a_r2_mut_min_p0.95,0.0034
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[32144850, 30202985, 29713277, 32767212, 32701817, 31217454, 31462367]"
test1b_b_min,0.0033
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.3484
