Variable,Value
snp1,chr22:48648289
snp2,chr22:48731345
snp3,chr22:48714094
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4703
interaction_effect_size,0.0627
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,48287961
searchrange_chr22_end,48943671
freq_snp1,0.0000
freq_snp2,0.0229
freq_S,0.0000
freq_K1,0.0000
freq_K2,0.0229
freq_O,0.9771
test1a_b_clade_min_p0.5,0.0000
test1a_r2_clade_min_p0.5,0.6304
test1a_b_mut_min_p0.5,0.0000
test1a_r2_mut_min_p0.5,0.1987
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[48714116]
test1a_b_clade_min_p0.8,0.0000
test1a_r2_clade_min_p0.8,0.6714
test1a_b_mut_min_p0.8,0.0000
test1a_r2_mut_min_p0.8,0.1987
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[48714116]
test1a_b_clade_min_p0.9,0.0000
test1a_r2_clade_min_p0.9,0.6714
test1a_b_mut_min_p0.9,0.0000
test1a_r2_mut_min_p0.9,0.1987
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[48714116]
test1a_b_clade_min_p0.95,0.0000
test1a_r2_clade_min_p0.95,0.6714
test1a_b_mut_min_p0.95,0.0000
test1a_r2_mut_min_p0.95,0.1987
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[48714116]
test1b_b_min,0.0000
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.0812
