Variable,Value
snp1,chr22:39309582
snp2,chr22:39581604
snp3,chr22:39505267
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4604
interaction_effect_size,0.0791
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,38448994
searchrange_chr22_end,40278075
freq_snp1,0.6143
freq_snp2,0.0169
freq_S,0.0089
freq_K1,0.6054
freq_K2,0.0080
freq_O,0.3777
test1a_b_clade_min_p0.5,0.3066
test1a_r2_clade_min_p0.5,0.0077
test1a_b_mut_min_p0.5,0.3646
test1a_r2_mut_min_p0.5,0.0030
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39505267]
test1a_b_clade_min_p0.8,0.3588
test1a_r2_clade_min_p0.8,0.0077
test1a_b_mut_min_p0.8,0.4267
test1a_r2_mut_min_p0.8,0.0030
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39505267]
test1a_b_clade_min_p0.9,0.3862
test1a_r2_clade_min_p0.9,0.0077
test1a_b_mut_min_p0.9,0.4592
test1a_r2_mut_min_p0.9,0.0030
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39505267]
test1a_b_clade_min_p0.95,0.4087
test1a_r2_clade_min_p0.95,0.0077
test1a_b_mut_min_p0.95,0.4860
test1a_r2_mut_min_p0.95,0.0030
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39505267]
test1b_b_min,0.0325
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.1832
