Variable,Value
snp1,chr22:48489252
snp2,chr22:48692095
snp3,chr22:48616933
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7283
interaction_effect_size,0.0625
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,48175417
searchrange_chr22_end,48850637
freq_snp1,0.0427
freq_snp2,0.0716
freq_S,0.0020
freq_K1,0.0408
freq_K2,0.0696
freq_O,0.8877
test1a_b_clade_min_p0.5,0.2048
test1a_r2_clade_min_p0.5,0.0032
test1a_b_mut_min_p0.5,0.3224
test1a_r2_mut_min_p0.5,0.0005
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[48310501]
test1a_b_clade_min_p0.8,0.2390
test1a_r2_clade_min_p0.8,0.0032
test1a_b_mut_min_p0.8,0.3763
test1a_r2_mut_min_p0.8,0.0005
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[48310501]
test1a_b_clade_min_p0.9,0.2569
test1a_r2_clade_min_p0.9,0.0032
test1a_b_mut_min_p0.9,0.4044
test1a_r2_mut_min_p0.9,0.0005
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[48310501]
test1a_b_clade_min_p0.95,0.2717
test1a_r2_clade_min_p0.95,0.0032
test1a_b_mut_min_p0.95,0.4277
test1a_r2_mut_min_p0.95,0.0005
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[48310501]
test1b_b_min,0.0281
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.3726
