Variable,Value
snp1,chr22:21424020
snp2,chr22:21426197
snp3,chr22:21444560
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.8582
interaction_effect_size,0.0725
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,20989354
searchrange_chr22_end,22264956
freq_snp1,0.1252
freq_snp2,0.3340
freq_S,0.0000
freq_K1,0.1252
freq_K2,0.3340
freq_O,0.5408
test1a_b_clade_min_p0.5,0.0000
test1a_r2_clade_min_p0.5,0.8944
test1a_b_mut_min_p0.5,0.0000
test1a_r2_mut_min_p0.5,0.5288
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[21422480]
test1a_b_clade_min_p0.8,0.0000
test1a_r2_clade_min_p0.8,0.8944
test1a_b_mut_min_p0.8,0.0000
test1a_r2_mut_min_p0.8,0.5288
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[21422480]
test1a_b_clade_min_p0.9,0.0000
test1a_r2_clade_min_p0.9,0.8944
test1a_b_mut_min_p0.9,0.0000
test1a_r2_mut_min_p0.9,0.5288
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[21422480]
test1a_b_clade_min_p0.95,0.0000
test1a_r2_clade_min_p0.95,0.8944
test1a_b_mut_min_p0.95,0.0000
test1a_r2_mut_min_p0.95,0.5288
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[21422480]
test1b_b_min,0.0000
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,inf
