Variable,Value
snp1,chr22:43549746
snp2,chr22:43563450
snp3,chr22:43633819
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.5357
interaction_effect_size,0.0584
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,41957707
searchrange_chr22_end,44293003
freq_snp1,0.5477
freq_snp2,0.1740
freq_S,0.0010
freq_K1,0.5467
freq_K2,0.1730
freq_O,0.2793
test1a_b_clade_min_p0.5,0.2225
test1a_r2_clade_min_p0.5,0.0004
test1a_b_mut_min_p0.5,0.2237
test1a_r2_mut_min_p0.5,0.0004
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[42571055, 43133175]"
test1a_b_clade_min_p0.8,0.2601
test1a_r2_clade_min_p0.8,0.0004
test1a_b_mut_min_p0.8,0.2615
test1a_r2_mut_min_p0.8,0.0004
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[42571055, 43133175]"
test1a_b_clade_min_p0.9,0.2797
test1a_r2_clade_min_p0.9,0.0004
test1a_b_mut_min_p0.9,0.2812
test1a_r2_mut_min_p0.9,0.0004
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[42571055, 43133175]"
test1a_b_clade_min_p0.95,0.2960
test1a_r2_clade_min_p0.95,0.0004
test1a_b_mut_min_p0.95,0.2975
test1a_r2_mut_min_p0.95,0.0004
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[42571055, 43133175]"
test1b_b_min,0.0247
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,inf
