Variable,Value
snp1,chr22:22123161
snp2,chr22:22321599
snp3,chr22:22309502
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.7087
interaction_effect_size,0.0833
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21417560
searchrange_chr22_end,22592714
freq_snp1,0.1431
freq_snp2,0.1610
freq_S,0.0060
freq_K1,0.1372
freq_K2,0.1551
freq_O,0.7018
test1a_b_clade_min_p0.5,0.2299
test1a_r2_clade_min_p0.5,0.0070
test1a_b_mut_min_p0.5,0.2299
test1a_r2_mut_min_p0.5,0.0070
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[22038874, 22513294, 21923159]"
test1a_b_clade_min_p0.8,0.2690
test1a_r2_clade_min_p0.8,0.0070
test1a_b_mut_min_p0.8,0.2690
test1a_r2_mut_min_p0.8,0.0070
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[22038874, 22513294, 21923159]"
test1a_b_clade_min_p0.9,0.2895
test1a_r2_clade_min_p0.9,0.0070
test1a_b_mut_min_p0.9,0.2895
test1a_r2_mut_min_p0.9,0.0070
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[22038874, 22513294, 21923159]"
test1a_b_clade_min_p0.95,0.3064
test1a_r2_clade_min_p0.95,0.0070
test1a_b_mut_min_p0.95,0.3064
test1a_r2_mut_min_p0.95,0.0070
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[22038874, 22513294, 21923159]"
test1b_b_min,0.1287
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.0874
