Variable,Value
snp1,chr22:44752554
snp2,chr22:44792738
snp3,chr22:44918368
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7555
interaction_effect_size,0.0617
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44524254
searchrange_chr22_end,45100142
freq_snp1,0.2197
freq_snp2,0.0258
freq_S,0.0030
freq_K1,0.2167
freq_K2,0.0229
freq_O,0.7575
test1a_b_clade_min_p0.5,0.2078
test1a_r2_clade_min_p0.5,0.0000
test1a_b_mut_min_p0.5,0.4112
test1a_r2_mut_min_p0.5,0.0259
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44935519]
test1a_b_clade_min_p0.8,0.2426
test1a_r2_clade_min_p0.8,0.0000
test1a_b_mut_min_p0.8,0.4800
test1a_r2_mut_min_p0.8,0.0259
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44935519]
test1a_b_clade_min_p0.9,0.2608
test1a_r2_clade_min_p0.9,0.0000
test1a_b_mut_min_p0.9,0.5160
test1a_r2_mut_min_p0.9,0.0259
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44935519]
test1a_b_clade_min_p0.95,0.2758
test1a_r2_clade_min_p0.95,0.0000
test1a_b_mut_min_p0.95,0.5458
test1a_r2_mut_min_p0.95,0.0259
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44935519]
test1b_b_min,0.0303
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.3908
