Variable,Value
snp1,chr22:46035518
snp2,chr22:46208777
snp3,chr22:46233534
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.0718
interaction_effect_size,0.0708
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45680525
searchrange_chr22_end,46644428
freq_snp1,0.0915
freq_snp2,0.4026
freq_S,0.0169
freq_K1,0.0746
freq_K2,0.3857
freq_O,0.5229
test1a_b_clade_min_p0.5,0.2010
test1a_r2_clade_min_p0.5,0.7652
test1a_b_mut_min_p0.5,0.2010
test1a_r2_mut_min_p0.5,0.7652
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[46233534]
test1a_b_clade_min_p0.8,0.2354
test1a_r2_clade_min_p0.8,0.7652
test1a_b_mut_min_p0.8,0.2354
test1a_r2_mut_min_p0.8,0.7652
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[46233534]
test1a_b_clade_min_p0.9,0.2534
test1a_r2_clade_min_p0.9,0.7652
test1a_b_mut_min_p0.9,0.2534
test1a_r2_mut_min_p0.9,0.7652
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[46233534]
test1a_b_clade_min_p0.95,0.2683
test1a_r2_clade_min_p0.95,0.7652
test1a_b_mut_min_p0.95,0.2683
test1a_r2_mut_min_p0.95,0.7652
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[46233534]
test1b_b_min,0.0473
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7956
