Variable,Value
snp1,chr22:39782677
snp2,chr22:39856165
snp3,chr22:39980078
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.0964
interaction_effect_size,0.0639
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39315663
searchrange_chr22_end,41637064
freq_snp1,0.5537
freq_snp2,0.2137
freq_S,0.0030
freq_K1,0.5507
freq_K2,0.2107
freq_O,0.2356
test1a_b_clade_min_p0.5,0.1928
test1a_r2_clade_min_p0.5,0.0006
test1a_b_mut_min_p0.5,0.1928
test1a_r2_mut_min_p0.5,0.0006
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[39767778, 40959455]"
test1a_b_clade_min_p0.8,0.2258
test1a_r2_clade_min_p0.8,0.0006
test1a_b_mut_min_p0.8,0.2258
test1a_r2_mut_min_p0.8,0.0006
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[39767778, 40959455]"
test1a_b_clade_min_p0.9,0.2431
test1a_r2_clade_min_p0.9,0.0006
test1a_b_mut_min_p0.9,0.2431
test1a_r2_mut_min_p0.9,0.0006
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[39767778, 40959455]"
test1a_b_clade_min_p0.95,0.2573
test1a_r2_clade_min_p0.95,0.0006
test1a_b_mut_min_p0.95,0.2573
test1a_r2_mut_min_p0.95,0.0006
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[39767778, 40959455]"
test1b_b_min,0.0462
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.4347
