Variable,Value
snp1,chr22:16664903
snp2,chr22:16826686
snp3,chr22:16806101
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8723
interaction_effect_size,0.0701
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,16149257
searchrange_chr22_end,17413190
freq_snp1,0.0000
freq_snp2,0.0000
freq_S,0.0000
freq_K1,0.0000
freq_K2,0.0000
freq_O,1.0000
test1a_b_clade_min_p0.5,inf
test1a_r2_clade_min_p0.5,0
test1a_b_mut_min_p0.5,inf
test1a_r2_mut_min_p0.5,0
