Variable,Value
snp1,chr22:39312475
snp2,chr22:39689960
snp3,chr22:39511746
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0978
interaction_effect_size,0.0568
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,38505458
searchrange_chr22_end,40543646
freq_snp1,0.1630
freq_snp2,0.0378
freq_S,0.0089
freq_K1,0.1541
freq_K2,0.0288
freq_O,0.8082
test1a_b_clade_min_p0.5,0.3161
test1a_r2_clade_min_p0.5,0.0005
test1a_b_mut_min_p0.5,0.3161
test1a_r2_mut_min_p0.5,0.0005
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39814306]
test1a_b_clade_min_p0.8,0.3700
test1a_r2_clade_min_p0.8,0.0005
test1a_b_mut_min_p0.8,0.3700
test1a_r2_mut_min_p0.8,0.0005
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39814306]
test1a_b_clade_min_p0.9,0.3982
test1a_r2_clade_min_p0.9,0.0005
test1a_b_mut_min_p0.9,0.3982
test1a_r2_mut_min_p0.9,0.0005
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39814306]
test1a_b_clade_min_p0.95,0.4215
test1a_r2_clade_min_p0.95,0.0005
test1a_b_mut_min_p0.95,0.4215
test1a_r2_mut_min_p0.95,0.0005
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39814306]
test1b_b_min,0.0106
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.8751
