Variable,Value
snp1,chr22:20487054
snp2,chr22:20602821
snp3,chr22:20668216
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1248
interaction_effect_size,0.0537
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,20266091
searchrange_chr22_end,20953529
freq_snp1,0.1342
freq_snp2,0.0000
freq_S,0.0000
freq_K1,0.1342
freq_K2,0.0000
freq_O,0.8658
test1a_b_clade_min_p0.5,0.0000
test1a_r2_clade_min_p0.5,0.8985
test1a_b_mut_min_p0.5,0.0000
test1a_r2_mut_min_p0.5,0.0765
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[20436472]
test1a_b_clade_min_p0.8,0.0000
test1a_r2_clade_min_p0.8,0.8985
test1a_b_mut_min_p0.8,0.0000
test1a_r2_mut_min_p0.8,0.0765
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[20436472]
test1a_b_clade_min_p0.9,0.0000
test1a_r2_clade_min_p0.9,0.8985
test1a_b_mut_min_p0.9,0.0000
test1a_r2_mut_min_p0.9,0.0765
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[20436472]
test1a_b_clade_min_p0.95,0.0000
test1a_r2_clade_min_p0.95,0.8985
test1a_b_mut_min_p0.95,0.0000
test1a_r2_mut_min_p0.95,0.0765
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[20436472]
test1b_b_min,0.0000
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.0915
