Variable,Value
snp1,chr22:37425766
snp2,chr22:37481402
snp3,chr22:37301555
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1812
interaction_effect_size,0.0535
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37152973
searchrange_chr22_end,37717448
freq_snp1,0.0358
freq_snp2,0.1581
freq_S,0.0000
freq_K1,0.0358
freq_K2,0.1581
freq_O,0.8062
test1a_b_clade_min_p0.5,0.0000
test1a_r2_clade_min_p0.5,0.7375
test1a_b_mut_min_p0.5,0.0000
test1a_r2_mut_min_p0.5,0.5769
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[37487915, 37486211, 37489503]"
test1a_b_clade_min_p0.8,0.0000
test1a_r2_clade_min_p0.8,0.8963
test1a_b_mut_min_p0.8,0.0000
test1a_r2_mut_min_p0.8,0.7492
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[37487915, 37486211, 37489503]"
test1a_b_clade_min_p0.9,0.0000
test1a_r2_clade_min_p0.9,0.9202
test1a_b_mut_min_p0.9,0.0000
test1a_r2_mut_min_p0.9,0.7492
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[37487915, 37486211, 37489503]"
test1a_b_clade_min_p0.95,0.0000
test1a_r2_clade_min_p0.95,0.8963
test1a_b_mut_min_p0.95,0.0000
test1a_r2_mut_min_p0.95,0.7492
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[37487915, 37486211, 37489503]"
test1b_b_min,0.0000
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.0876
