Variable,Value
snp1,chr22:45916021
snp2,chr22:45997445
snp3,chr22:46101919
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8326
interaction_effect_size,0.0621
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45502826
searchrange_chr22_end,46585501
freq_snp1,0.0924
freq_snp2,0.0328
freq_S,0.0030
freq_K1,0.0895
freq_K2,0.0298
freq_O,0.8777
test1a_b_clade_min_p0.5,0.1935
test1a_r2_clade_min_p0.5,0.0287
test1a_b_mut_min_p0.5,0.2529
test1a_r2_mut_min_p0.5,0.0215
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45717850]
test1a_b_clade_min_p0.8,0.2265
test1a_r2_clade_min_p0.8,0.0287
test1a_b_mut_min_p0.8,0.2960
test1a_r2_mut_min_p0.8,0.0215
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45717850]
test1a_b_clade_min_p0.9,0.2437
test1a_r2_clade_min_p0.9,0.0287
test1a_b_mut_min_p0.9,0.3185
test1a_r2_mut_min_p0.9,0.0215
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45717850]
test1a_b_clade_min_p0.95,0.2579
test1a_r2_clade_min_p0.95,0.0287
test1a_b_mut_min_p0.95,0.3371
test1a_r2_mut_min_p0.95,0.0215
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45717850]
test1b_b_min,0.0351
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.1733
