Variable,Value
snp1,chr22:26129107
snp2,chr22:26156254
snp3,chr22:26204036
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0650
interaction_effect_size,0.0559
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,25625136
searchrange_chr22_end,26420448
freq_snp1,0.1252
freq_snp2,0.1819
freq_S,0.0089
freq_K1,0.1163
freq_K2,0.1730
freq_O,0.7018
test1a_b_clade_min_p0.5,0.1645
test1a_r2_clade_min_p0.5,0.0212
test1a_b_mut_min_p0.5,0.2474
test1a_r2_mut_min_p0.5,0.0094
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[25858362]
test1a_b_clade_min_p0.8,0.1927
test1a_r2_clade_min_p0.8,0.0212
test1a_b_mut_min_p0.8,0.2898
test1a_r2_mut_min_p0.8,0.0094
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[25858362]
test1a_b_clade_min_p0.9,0.2075
test1a_r2_clade_min_p0.9,0.0212
test1a_b_mut_min_p0.9,0.3120
test1a_r2_mut_min_p0.9,0.0094
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[25858362]
test1a_b_clade_min_p0.95,0.2197
test1a_r2_clade_min_p0.95,0.0212
test1a_b_mut_min_p0.95,0.3303
test1a_r2_mut_min_p0.95,0.0094
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[25858362]
test1b_b_min,0.0054
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.8407
