Variable,Value
snp1,chr22:40041399
snp2,chr22:40143360
snp3,chr22:40216028
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9770
interaction_effect_size,0.0765
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39409182
searchrange_chr22_end,43015975
freq_snp1,0.0149
freq_snp2,0.0964
freq_S,0.0089
freq_K1,0.0060
freq_K2,0.0875
freq_O,0.8976
test1a_b_clade_min_p0.5,0.2617
test1a_r2_clade_min_p0.5,0.0008
test1a_b_mut_min_p0.5,0.3315
test1a_r2_mut_min_p0.5,0.0005
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[40302359]
test1a_b_clade_min_p0.8,0.3070
test1a_r2_clade_min_p0.8,0.0008
test1a_b_mut_min_p0.8,0.3889
test1a_r2_mut_min_p0.8,0.0005
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[40302359]
test1a_b_clade_min_p0.9,0.3307
test1a_r2_clade_min_p0.9,0.0008
test1a_b_mut_min_p0.9,0.4189
test1a_r2_mut_min_p0.9,0.0005
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[40302359]
test1a_b_clade_min_p0.95,0.3503
test1a_r2_clade_min_p0.95,0.0008
test1a_b_mut_min_p0.95,0.4437
test1a_r2_mut_min_p0.95,0.0005
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[40302359]
test1b_b_min,0.0064
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7934
