Variable,Value
snp1,chr22:36066189
snp2,chr22:36152583
snp3,chr22:36265518
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1416
interaction_effect_size,0.0556
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,35836830
searchrange_chr22_end,36772966
freq_snp1,0.0258
freq_snp2,0.2237
freq_S,0.0040
freq_K1,0.0219
freq_K2,0.2197
freq_O,0.7545
test1a_b_clade_min_p0.5,0.1683
test1a_r2_clade_min_p0.5,0.0123
test1a_b_mut_min_p0.5,0.1683
test1a_r2_mut_min_p0.5,0.0123
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[36271523]
test1a_b_clade_min_p0.8,0.1974
test1a_r2_clade_min_p0.8,0.0123
test1a_b_mut_min_p0.8,0.1974
test1a_r2_mut_min_p0.8,0.0123
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[36271523]
test1a_b_clade_min_p0.9,0.2126
test1a_r2_clade_min_p0.9,0.0123
test1a_b_mut_min_p0.9,0.2126
test1a_r2_mut_min_p0.9,0.0123
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[36271523]
test1a_b_clade_min_p0.95,0.2252
test1a_r2_clade_min_p0.95,0.0123
test1a_b_mut_min_p0.95,0.2252
test1a_r2_mut_min_p0.95,0.0123
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[36271523]
test1b_b_min,0.0094
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.2622
