Variable,Value
snp1,chr22:41157497
snp2,chr22:41530676
snp3,chr22:41339890
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.7901
interaction_effect_size,0.0725
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39768495
searchrange_chr22_end,43506305
freq_snp1,0.0000
freq_snp2,0.1819
freq_S,0.0000
freq_K1,0.0000
freq_K2,0.1819
freq_O,0.8181
test1a_b_clade_min_p0.5,0.0000
test1a_r2_clade_min_p0.5,0.5365
test1a_b_mut_min_p0.5,0.0000
test1a_r2_mut_min_p0.5,0.3339
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[41113569]
test1a_b_clade_min_p0.8,0.0000
test1a_r2_clade_min_p0.8,0.7413
test1a_b_mut_min_p0.8,0.0000
test1a_r2_mut_min_p0.8,0.4717
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[41244987]
test1a_b_clade_min_p0.9,0.0000
test1a_r2_clade_min_p0.9,0.9017
test1a_b_mut_min_p0.9,0.0000
test1a_r2_mut_min_p0.9,0.4717
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[41244987]
test1a_b_clade_min_p0.95,0.0000
test1a_r2_clade_min_p0.95,0.7413
test1a_b_mut_min_p0.95,0.0000
test1a_r2_mut_min_p0.95,0.4717
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[41244987]
test1b_b_min,0.0000
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.0882
