Variable,Value
snp1,chr22:21006911
snp2,chr22:21028427
snp3,chr22:21199272
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.0016
interaction_effect_size,0.0735
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,20724706
searchrange_chr22_end,21543785
freq_snp1,0.0934
freq_snp2,0.2684
freq_S,0.0030
freq_K1,0.0905
freq_K2,0.2654
freq_O,0.6412
test1a_b_clade_min_p0.5,0.1941
test1a_r2_clade_min_p0.5,0.6660
test1a_b_mut_min_p0.5,0.1941
test1a_r2_mut_min_p0.5,0.6660
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[21399603]
test1a_b_clade_min_p0.8,0.2273
test1a_r2_clade_min_p0.8,0.6660
test1a_b_mut_min_p0.8,0.2273
test1a_r2_mut_min_p0.8,0.6660
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[21399603]
test1a_b_clade_min_p0.9,0.2447
test1a_r2_clade_min_p0.9,0.6660
test1a_b_mut_min_p0.9,0.2447
test1a_r2_mut_min_p0.9,0.6660
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[21399603]
test1a_b_clade_min_p0.95,0.2591
test1a_r2_clade_min_p0.95,0.6660
test1a_b_mut_min_p0.95,0.2591
test1a_r2_mut_min_p0.95,0.6660
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[21399603]
test1b_b_min,0.0827
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.5421
