Variable,Value
snp1,chr22:41465184
snp2,chr22:41513222
snp3,chr22:41655702
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.4240
interaction_effect_size,0.1011
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39777187
searchrange_chr22_end,43506091
freq_snp1,0.1988
freq_snp2,0.2485
freq_S,0.0159
freq_K1,0.1829
freq_K2,0.2326
freq_O,0.5686
test1a_b_clade_min_p0.5,0.1851
test1a_r2_clade_min_p0.5,0.0173
test1a_b_mut_min_p0.5,0.1851
test1a_r2_mut_min_p0.5,0.0173
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[41669378, 41668870, 41702666, 41689102, 41542158, 41685522, 41615639, 41669145, 41673242, 41651993, 41660698, 41666333, 41659166, 41425440, 41630755, 41463849, 41577003, 41707568, 41644849, 41700916, 41428021, 41627192, 41684794, 41414715, 41457468, 41593660, 41644860, 41602367, 41574976, 41689152, 41684285, 41492290, 41541443, 41447239, 41704008, 41662279, 41652810, 41694796, 41694285, 41577804, 41696591, 41423952, 41674836, 41556565, 41626971, 41580394, 41654380, 41632877, 41637231, 41648495, 41550193, 41666416, 41682804, 41584761, 41537913, 41504636, 41668479, 41693569, 41568130, 41522819, 41671811, 41623432, 41666185, 41600138, 41457292, 41652623, 41635474, 41682066, 41683859, 41655702, 41652375, 41699225, 41529498, 41646747, 41599386, 41531294, 41650848, 41446051, 41537187, 41650597, 41510314, 41569964, 41670317, 41574316, 41671088, 41435058, 41632435, 41570226, 41651381, 41445812, 41567415, 41672120, 41662137, 41679033, 41707710, 41682367, 41674689, 41588679, 41583304, 41519566, 41545679, 41670869, 41706455, 41514716, 41682397, 41667551, 41539553, 41668322, 41644519, 41514729, 41648879, 41470963, 41484275, 41611253, 41677048, 41666554, 41697279, 41469950, 41682943]"
test1a_b_clade_min_p0.8,0.2169
test1a_r2_clade_min_p0.8,0.0173
test1a_b_mut_min_p0.8,0.2169
test1a_r2_mut_min_p0.8,0.0173
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[41669378, 41668870, 41702666, 41689102, 41542158, 41685522, 41615639, 41669145, 41673242, 41651993, 41660698, 41666333, 41659166, 41425440, 41630755, 41463849, 41577003, 41707568, 41644849, 41700916, 41428021, 41627192, 41684794, 41414715, 41457468, 41593660, 41644860, 41602367, 41574976, 41689152, 41684285, 41492290, 41541443, 41447239, 41704008, 41662279, 41652810, 41694796, 41694285, 41577804, 41696591, 41423952, 41674836, 41556565, 41626971, 41580394, 41654380, 41632877, 41637231, 41648495, 41550193, 41666416, 41682804, 41584761, 41537913, 41504636, 41668479, 41693569, 41568130, 41522819, 41671811, 41623432, 41666185, 41600138, 41457292, 41652623, 41635474, 41682066, 41683859, 41655702, 41652375, 41699225, 41529498, 41646747, 41599386, 41531294, 41650848, 41446051, 41537187, 41650597, 41510314, 41569964, 41670317, 41574316, 41671088, 41435058, 41632435, 41570226, 41651381, 41445812, 41567415, 41672120, 41662137, 41679033, 41707710, 41682367, 41674689, 41588679, 41583304, 41519566, 41545679, 41670869, 41706455, 41514716, 41682397, 41667551, 41539553, 41668322, 41644519, 41514729, 41648879, 41470963, 41484275, 41611253, 41677048, 41666554, 41697279, 41469950, 41682943]"
test1a_b_clade_min_p0.9,0.2336
test1a_r2_clade_min_p0.9,0.0173
test1a_b_mut_min_p0.9,0.2336
test1a_r2_mut_min_p0.9,0.0173
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[41669378, 41668870, 41702666, 41689102, 41542158, 41685522, 41615639, 41669145, 41673242, 41651993, 41660698, 41666333, 41659166, 41425440, 41630755, 41463849, 41577003, 41707568, 41644849, 41700916, 41428021, 41627192, 41684794, 41414715, 41457468, 41593660, 41644860, 41602367, 41574976, 41689152, 41684285, 41492290, 41541443, 41447239, 41704008, 41662279, 41652810, 41694796, 41694285, 41577804, 41696591, 41423952, 41674836, 41556565, 41626971, 41580394, 41654380, 41632877, 41637231, 41648495, 41550193, 41666416, 41682804, 41584761, 41537913, 41504636, 41668479, 41693569, 41568130, 41522819, 41671811, 41623432, 41666185, 41600138, 41457292, 41652623, 41635474, 41682066, 41683859, 41655702, 41652375, 41699225, 41529498, 41646747, 41599386, 41531294, 41650848, 41446051, 41537187, 41650597, 41510314, 41569964, 41670317, 41574316, 41671088, 41435058, 41632435, 41570226, 41651381, 41445812, 41567415, 41672120, 41662137, 41679033, 41707710, 41682367, 41674689, 41588679, 41583304, 41519566, 41545679, 41670869, 41706455, 41514716, 41682397, 41667551, 41539553, 41668322, 41644519, 41514729, 41648879, 41470963, 41484275, 41611253, 41677048, 41666554, 41697279, 41469950, 41682943]"
test1a_b_clade_min_p0.95,0.2473
test1a_r2_clade_min_p0.95,0.0173
test1a_b_mut_min_p0.95,0.2473
test1a_r2_mut_min_p0.95,0.0173
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[41669378, 41668870, 41702666, 41689102, 41542158, 41685522, 41615639, 41669145, 41673242, 41651993, 41660698, 41666333, 41659166, 41425440, 41630755, 41463849, 41577003, 41707568, 41644849, 41700916, 41428021, 41627192, 41684794, 41414715, 41457468, 41593660, 41644860, 41602367, 41574976, 41689152, 41684285, 41492290, 41541443, 41447239, 41704008, 41662279, 41652810, 41694796, 41694285, 41577804, 41696591, 41423952, 41674836, 41556565, 41626971, 41580394, 41654380, 41632877, 41637231, 41648495, 41550193, 41666416, 41682804, 41584761, 41537913, 41504636, 41668479, 41693569, 41568130, 41522819, 41671811, 41623432, 41666185, 41600138, 41457292, 41652623, 41635474, 41682066, 41683859, 41655702, 41652375, 41699225, 41529498, 41646747, 41599386, 41531294, 41650848, 41446051, 41537187, 41650597, 41510314, 41569964, 41670317, 41574316, 41671088, 41435058, 41632435, 41570226, 41651381, 41445812, 41567415, 41672120, 41662137, 41679033, 41707710, 41682367, 41674689, 41588679, 41583304, 41519566, 41545679, 41670869, 41706455, 41514716, 41682397, 41667551, 41539553, 41668322, 41644519, 41514729, 41648879, 41470963, 41484275, 41611253, 41677048, 41666554, 41697279, 41469950, 41682943]"
test1b_b_min,0.1713
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6754
