Variable,Value
snp1,chr22:24987366
snp2,chr22:25067991
snp3,chr22:25176612
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.8532
interaction_effect_size,0.0832
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23937578
searchrange_chr22_end,25424839
freq_snp1,0.0258
freq_snp2,0.3738
freq_S,0.0139
freq_K1,0.0119
freq_K2,0.3598
freq_O,0.6143
test1a_b_clade_min_p0.5,0.2144
test1a_r2_clade_min_p0.5,0.0068
test1a_b_mut_min_p0.5,0.2314
test1a_r2_mut_min_p0.5,0.0079
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[24987885]
test1a_b_clade_min_p0.8,0.2509
test1a_r2_clade_min_p0.8,0.0068
test1a_b_mut_min_p0.8,0.2707
test1a_r2_mut_min_p0.8,0.0079
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[24987885]
test1a_b_clade_min_p0.9,0.2699
test1a_r2_clade_min_p0.9,0.0068
test1a_b_mut_min_p0.9,0.2913
test1a_r2_mut_min_p0.9,0.0079
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[24987885]
test1a_b_clade_min_p0.95,0.2857
test1a_r2_clade_min_p0.95,0.0068
test1a_b_mut_min_p0.95,0.3083
test1a_r2_mut_min_p0.95,0.0079
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[24987885]
test1b_b_min,0.0825
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.9609
