Variable,Value
snp1,chr22:29779497
snp2,chr22:29838384
snp3,chr22:29955748
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.8431
interaction_effect_size,0.0728
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28172298
searchrange_chr22_end,31533349
freq_snp1,0.0328
freq_snp2,0.0557
freq_S,0.0030
freq_K1,0.0298
freq_K2,0.0527
freq_O,0.9145
test1a_b_clade_min_p0.5,0.1992
test1a_r2_clade_min_p0.5,0.0001
test1a_b_mut_min_p0.5,0.1992
test1a_r2_mut_min_p0.5,0.0001
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[29159582, 29387631]"
test1a_b_clade_min_p0.8,0.2342
test1a_r2_clade_min_p0.8,0.0001
test1a_b_mut_min_p0.8,0.2342
test1a_r2_mut_min_p0.8,0.0001
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[29159582, 29387631]"
test1a_b_clade_min_p0.9,0.2525
test1a_r2_clade_min_p0.9,0.0001
test1a_b_mut_min_p0.9,0.2525
test1a_r2_mut_min_p0.9,0.0001
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[29159582, 29387631]"
test1a_b_clade_min_p0.95,0.2676
test1a_r2_clade_min_p0.95,0.0001
test1a_b_mut_min_p0.95,0.2676
test1a_r2_mut_min_p0.95,0.0001
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[29159582, 29387631]"
test1b_b_min,0.0852
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.9707
