Variable,Value
snp1,chr22:21927085
snp2,chr22:22054189
snp3,chr22:22056027
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9495
interaction_effect_size,0.0509
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21376246
searchrange_chr22_end,22560476
freq_snp1,0.0547
freq_snp2,0.1392
freq_S,0.0010
freq_K1,0.0537
freq_K2,0.1382
freq_O,0.8072
test1a_b_clade_min_p0.5,0.2222
test1a_r2_clade_min_p0.5,0.0001
test1a_b_mut_min_p0.5,0.2222
test1a_r2_mut_min_p0.5,0.0001
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[22415280, 22483179, 22487116, 22475904]"
test1a_b_clade_min_p0.8,0.2602
test1a_r2_clade_min_p0.8,0.0001
test1a_b_mut_min_p0.8,0.2602
test1a_r2_mut_min_p0.8,0.0001
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[22415280, 22483179, 22487116, 22475904]"
test1a_b_clade_min_p0.9,0.2800
test1a_r2_clade_min_p0.9,0.0001
test1a_b_mut_min_p0.9,0.2800
test1a_r2_mut_min_p0.9,0.0001
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[22415280, 22483179, 22487116, 22475904]"
test1a_b_clade_min_p0.95,0.2964
test1a_r2_clade_min_p0.95,0.0001
test1a_b_mut_min_p0.95,0.2964
test1a_r2_mut_min_p0.95,0.0001
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[22415280, 22483179, 22487116, 22475904]"
test1b_b_min,0.0010
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,inf
