Variable,Value
snp1,chr22:36514058
snp2,chr22:36517075
snp3,chr22:36522287
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.4184
interaction_effect_size,0.1085
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,35871680
searchrange_chr22_end,36923131
freq_snp1,0.3489
freq_snp2,0.2664
freq_S,0.1551
freq_K1,0.1938
freq_K2,0.1113
freq_O,0.5398
test1a_b_clade_min_p0.5,0.2279
test1a_r2_clade_min_p0.5,0.1506
test1a_b_mut_min_p0.5,0.2383
test1a_r2_mut_min_p0.5,0.0216
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[36513529, 36512978]"
test1a_b_clade_min_p0.8,0.2669
test1a_r2_clade_min_p0.8,0.1506
test1a_b_mut_min_p0.8,0.2791
test1a_r2_mut_min_p0.8,0.0216
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[36513529, 36512978]"
test1a_b_clade_min_p0.9,0.2873
test1a_r2_clade_min_p0.9,0.1506
test1a_b_mut_min_p0.9,0.3004
test1a_r2_mut_min_p0.9,0.0216
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[36513529, 36512978]"
test1a_b_clade_min_p0.95,0.3042
test1a_r2_clade_min_p0.95,0.1506
test1a_b_mut_min_p0.95,0.3180
test1a_r2_mut_min_p0.95,0.0216
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[36513529, 36512978]"
test1b_b_min,0.0697
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3659
