Variable,Value
snp1,chr22:30466260
snp2,chr22:30624540
snp3,chr22:30665120
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0294
interaction_effect_size,0.0845
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28204461
searchrange_chr22_end,32336546
freq_snp1,0.1819
freq_snp2,0.3469
freq_S,0.1103
freq_K1,0.0716
freq_K2,0.2366
freq_O,0.5815
test1a_b_clade_min_p0.5,0.3116
test1a_r2_clade_min_p0.5,0.2044
test1a_b_mut_min_p0.5,0.3403
test1a_r2_mut_min_p0.5,0.2246
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[30625945]
test1a_b_clade_min_p0.8,0.3656
test1a_r2_clade_min_p0.8,0.2044
test1a_b_mut_min_p0.8,0.3993
test1a_r2_mut_min_p0.8,0.2246
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[30625945]
test1a_b_clade_min_p0.9,0.3938
test1a_r2_clade_min_p0.9,0.2044
test1a_b_mut_min_p0.9,0.4302
test1a_r2_mut_min_p0.9,0.2246
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[30625945]
test1a_b_clade_min_p0.95,0.4171
test1a_r2_clade_min_p0.95,0.2044
test1a_b_mut_min_p0.95,0.4556
test1a_r2_mut_min_p0.95,0.2246
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[30625945]
test1b_b_min,0.0112
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4820
