Variable,Value
snp1,chr22:31202464
snp2,chr22:31222413
snp3,chr22:31065793
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.0420
interaction_effect_size,0.0904
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29587300
searchrange_chr22_end,32707302
freq_snp1,0.5060
freq_snp2,0.4881
freq_S,0.1163
freq_K1,0.3897
freq_K2,0.3718
freq_O,0.1223
test1a_b_clade_min_p0.5,0.2197
test1a_r2_clade_min_p0.5,0.0720
test1a_b_mut_min_p0.5,0.2551
test1a_r2_mut_min_p0.5,0.0669
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[31186125]
test1a_b_clade_min_p0.8,0.2577
test1a_r2_clade_min_p0.8,0.0720
test1a_b_mut_min_p0.8,0.2993
test1a_r2_mut_min_p0.8,0.0669
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[31186125]
test1a_b_clade_min_p0.9,0.2776
test1a_r2_clade_min_p0.9,0.0720
test1a_b_mut_min_p0.9,0.3224
test1a_r2_mut_min_p0.9,0.0669
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[31186125]
test1a_b_clade_min_p0.95,0.2940
test1a_r2_clade_min_p0.95,0.0720
test1a_b_mut_min_p0.95,0.3415
test1a_r2_mut_min_p0.95,0.0669
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[31186125]
test1b_b_min,0.0535
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3671
