Variable,Value
snp1,chr22:46891194
snp2,chr22:46912666
snp3,chr22:46891012
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.6690
interaction_effect_size,0.0831
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,46467798
searchrange_chr22_end,47457064
freq_snp1,0.2396
freq_snp2,0.4543
freq_S,0.1203
freq_K1,0.1193
freq_K2,0.3340
freq_O,0.4264
test1a_b_clade_min_p0.5,0.3377
test1a_r2_clade_min_p0.5,0.5250
test1a_b_mut_min_p0.5,0.3876
test1a_r2_mut_min_p0.5,0.0000
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[46896185]
test1a_b_clade_min_p0.8,0.3949
test1a_r2_clade_min_p0.8,0.5250
test1a_b_mut_min_p0.8,0.4534
test1a_r2_mut_min_p0.8,0.0000
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[46896185]
test1a_b_clade_min_p0.9,0.4249
test1a_r2_clade_min_p0.9,0.5250
test1a_b_mut_min_p0.9,0.4878
test1a_r2_mut_min_p0.9,0.0000
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[46896185]
test1a_b_clade_min_p0.95,0.4496
test1a_r2_clade_min_p0.95,0.5250
test1a_b_mut_min_p0.95,0.5161
test1a_r2_mut_min_p0.95,0.0000
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[46896185]
test1b_b_min,0.0481
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4432
