Variable,Value
snp1,chr22:48083506
snp2,chr22:48212096
snp3,chr22:48194078
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9991
interaction_effect_size,0.0663
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47655848
searchrange_chr22_end,48541767
freq_snp1,0.2922
freq_snp2,0.3330
freq_S,0.0905
freq_K1,0.2018
freq_K2,0.2425
freq_O,0.4652
test1a_b_clade_min_p0.5,0.3518
test1a_r2_clade_min_p0.5,0.2648
test1a_b_mut_min_p0.5,0.3518
test1a_r2_mut_min_p0.5,0.2648
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[48194264]
test1a_b_clade_min_p0.8,0.4115
test1a_r2_clade_min_p0.8,0.2648
test1a_b_mut_min_p0.8,0.4115
test1a_r2_mut_min_p0.8,0.2648
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[48194264]
test1a_b_clade_min_p0.9,0.4427
test1a_r2_clade_min_p0.9,0.2648
test1a_b_mut_min_p0.9,0.4427
test1a_r2_mut_min_p0.9,0.2648
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[48194264]
test1a_b_clade_min_p0.95,0.4685
test1a_r2_clade_min_p0.95,0.2648
test1a_b_mut_min_p0.95,0.4685
test1a_r2_mut_min_p0.95,0.2648
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[48194264]
test1b_b_min,0.0032
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4488
