Variable,Value
snp1,chr22:40095687
snp2,chr22:40300179
snp3,chr22:40293442
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.8056
interaction_effect_size,0.1363
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39494486
searchrange_chr22_end,43024610
freq_snp1,0.8489
freq_snp2,0.6392
freq_S,0.5646
freq_K1,0.2843
freq_K2,0.0746
freq_O,0.0765
test1a_b_clade_min_p0.5,0.4179
test1a_r2_clade_min_p0.5,0.0097
test1a_b_mut_min_p0.5,0.5342
test1a_r2_mut_min_p0.5,0.0068
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[40144355, 40148149, 40148054, 40144215, 40143657]"
test1a_b_clade_min_p0.8,0.4911
test1a_r2_clade_min_p0.8,0.0097
test1a_b_mut_min_p0.8,0.6278
test1a_r2_mut_min_p0.8,0.0068
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[40144355, 40148149, 40148054, 40144215, 40143657]"
test1a_b_clade_min_p0.9,0.5294
test1a_r2_clade_min_p0.9,0.0097
test1a_b_mut_min_p0.9,0.6768
test1a_r2_mut_min_p0.9,0.0068
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[40144355, 40148149, 40148054, 40144215, 40143657]"
test1a_b_clade_min_p0.95,0.5611
test1a_r2_clade_min_p0.95,0.0097
test1a_b_mut_min_p0.95,0.7172
test1a_r2_mut_min_p0.95,0.0068
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[40144355, 40148149, 40148054, 40144215, 40143657]"
test1b_b_min,0.0004
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5018
