Variable,Value
snp1,chr22:30762845
snp2,chr22:30951220
snp3,chr22:30945150
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7883
interaction_effect_size,0.0850
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28744465
searchrange_chr22_end,32645034
freq_snp1,0.1899
freq_snp2,0.1680
freq_S,0.0736
freq_K1,0.1163
freq_K2,0.0944
freq_O,0.7157
test1a_b_clade_min_p0.5,0.3274
test1a_r2_clade_min_p0.5,0.0075
test1a_b_mut_min_p0.5,0.3506
test1a_r2_mut_min_p0.5,0.0113
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[30953630]
test1a_b_clade_min_p0.8,0.3837
test1a_r2_clade_min_p0.8,0.0075
test1a_b_mut_min_p0.8,0.4109
test1a_r2_mut_min_p0.8,0.0113
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[30953630]
test1a_b_clade_min_p0.9,0.4132
test1a_r2_clade_min_p0.9,0.0075
test1a_b_mut_min_p0.9,0.4424
test1a_r2_mut_min_p0.9,0.0113
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[30953630]
test1a_b_clade_min_p0.95,0.4375
test1a_r2_clade_min_p0.95,0.0075
test1a_b_mut_min_p0.95,0.4684
test1a_r2_mut_min_p0.95,0.0113
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[30953630]
test1b_b_min,0.0599
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4622
