Variable,Value
snp1,chr22:48332728
snp2,chr22:48344982
snp3,chr22:48337812
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.6062
interaction_effect_size,0.0874
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47938335
searchrange_chr22_end,48652086
freq_snp1,0.1640
freq_snp2,0.4364
freq_S,0.1004
freq_K1,0.0636
freq_K2,0.3360
freq_O,0.5000
test1a_b_clade_min_p0.5,0.2283
test1a_r2_clade_min_p0.5,0.0589
test1a_b_mut_min_p0.5,0.2283
test1a_r2_mut_min_p0.5,0.0589
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[48312704, 48319075, 48331172, 48333395, 48311800, 48337177, 48312842]"
test1a_b_clade_min_p0.8,0.2669
test1a_r2_clade_min_p0.8,0.0589
test1a_b_mut_min_p0.8,0.2669
test1a_r2_mut_min_p0.8,0.0589
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[48312704, 48319075, 48331172, 48333395, 48311800, 48337177, 48312842]"
test1a_b_clade_min_p0.9,0.2870
test1a_r2_clade_min_p0.9,0.0589
test1a_b_mut_min_p0.9,0.2870
test1a_r2_mut_min_p0.9,0.0589
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[48312704, 48319075, 48331172, 48333395, 48311800, 48337177, 48312842]"
test1a_b_clade_min_p0.95,0.3036
test1a_r2_clade_min_p0.95,0.0589
test1a_b_mut_min_p0.95,0.3036
test1a_r2_mut_min_p0.95,0.0589
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[48312704, 48319075, 48331172, 48333395, 48311800, 48337177, 48312842]"
test1b_b_min,0.0282
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4660
