Variable,Value
snp1,chr22:27672445
snp2,chr22:27673602
snp3,chr22:27664512
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.0731
interaction_effect_size,0.0740
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27481332
searchrange_chr22_end,27832774
freq_snp1,0.4284
freq_snp2,0.1471
freq_S,0.0477
freq_K1,0.3807
freq_K2,0.0994
freq_O,0.4722
test1a_b_clade_min_p0.5,0.2054
test1a_r2_clade_min_p0.5,0.0036
test1a_b_mut_min_p0.5,0.2916
test1a_r2_mut_min_p0.5,0.0016
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27683578]
test1a_b_clade_min_p0.8,0.2400
test1a_r2_clade_min_p0.8,0.0036
test1a_b_mut_min_p0.8,0.3406
test1a_r2_mut_min_p0.8,0.0016
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27683578]
test1a_b_clade_min_p0.9,0.2580
test1a_r2_clade_min_p0.9,0.0036
test1a_b_mut_min_p0.9,0.3662
test1a_r2_mut_min_p0.9,0.0016
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27683578]
test1a_b_clade_min_p0.95,0.2729
test1a_r2_clade_min_p0.95,0.0036
test1a_b_mut_min_p0.95,0.3874
test1a_r2_mut_min_p0.95,0.0016
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27683578]
test1b_b_min,0.0436
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4790
