Variable,Value
snp1,chr22:45976596
snp2,chr22:46041747
snp3,chr22:46018139
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.2313
interaction_effect_size,0.1088
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45671014
searchrange_chr22_end,46610406
freq_snp1,0.1938
freq_snp2,0.6392
freq_S,0.0895
freq_K1,0.1044
freq_K2,0.5497
freq_O,0.2565
test1a_b_clade_min_p0.5,0.3099
test1a_r2_clade_min_p0.5,0.0643
test1a_b_mut_min_p0.5,0.3099
test1a_r2_mut_min_p0.5,0.0643
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[46016835, 46018139]"
test1a_b_clade_min_p0.8,0.3624
test1a_r2_clade_min_p0.8,0.0643
test1a_b_mut_min_p0.8,0.3624
test1a_r2_mut_min_p0.8,0.0643
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[46016835, 46018139]"
test1a_b_clade_min_p0.9,0.3898
test1a_r2_clade_min_p0.9,0.0643
test1a_b_mut_min_p0.9,0.3898
test1a_r2_mut_min_p0.9,0.0643
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[46016835, 46018139]"
test1a_b_clade_min_p0.95,0.4124
test1a_r2_clade_min_p0.95,0.0643
test1a_b_mut_min_p0.95,0.4124
test1a_r2_mut_min_p0.95,0.0643
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[46016835, 46018139]"
test1b_b_min,0.1409
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4810
