Variable,Value
snp1,chr22:30871751
snp2,chr22:30898018
snp3,chr22:30917244
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9014
interaction_effect_size,0.0794
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29256486
searchrange_chr22_end,32605962
freq_snp1,0.1988
freq_snp2,0.7813
freq_S,0.1103
freq_K1,0.0885
freq_K2,0.6710
freq_O,0.1302
test1a_b_clade_min_p0.5,0.2178
test1a_r2_clade_min_p0.5,0.0158
test1a_b_mut_min_p0.5,0.2872
test1a_r2_mut_min_p0.5,0.0140
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[30902199]
test1a_b_clade_min_p0.8,0.2553
test1a_r2_clade_min_p0.8,0.0158
test1a_b_mut_min_p0.8,0.3366
test1a_r2_mut_min_p0.8,0.0140
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[30902199]
test1a_b_clade_min_p0.9,0.2749
test1a_r2_clade_min_p0.9,0.0158
test1a_b_mut_min_p0.9,0.3624
test1a_r2_mut_min_p0.9,0.0140
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[30902199]
test1a_b_clade_min_p0.95,0.2911
test1a_r2_clade_min_p0.95,0.0158
test1a_b_mut_min_p0.95,0.3838
test1a_r2_mut_min_p0.95,0.0140
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[30902199]
test1b_b_min,0.0005
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4274
