Variable,Value
snp1,chr22:39669601
snp2,chr22:39856165
snp3,chr22:39798135
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.5679
interaction_effect_size,0.0686
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39309465
searchrange_chr22_end,41637064
freq_snp1,0.1412
freq_snp2,0.2137
freq_S,0.0338
freq_K1,0.1074
freq_K2,0.1799
freq_O,0.6789
test1a_b_clade_min_p0.5,0.2463
test1a_r2_clade_min_p0.5,0.0026
test1a_b_mut_min_p0.5,0.3485
test1a_r2_mut_min_p0.5,0.0029
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39799751]
test1a_b_clade_min_p0.8,0.2884
test1a_r2_clade_min_p0.8,0.0026
test1a_b_mut_min_p0.8,0.4080
test1a_r2_mut_min_p0.8,0.0029
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39799751]
test1a_b_clade_min_p0.9,0.3104
test1a_r2_clade_min_p0.9,0.0026
test1a_b_mut_min_p0.9,0.4391
test1a_r2_mut_min_p0.9,0.0029
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39799751]
test1a_b_clade_min_p0.95,0.3285
test1a_r2_clade_min_p0.95,0.0026
test1a_b_mut_min_p0.95,0.4648
test1a_r2_mut_min_p0.95,0.0029
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39799751]
test1b_b_min,0.0320
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5845
