Variable,Value
snp1,chr22:22011388
snp2,chr22:22025420
snp3,chr22:22095360
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9961
interaction_effect_size,0.0563
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21407877
searchrange_chr22_end,22560182
freq_snp1,0.1471
freq_snp2,0.1849
freq_S,0.0000
freq_K1,0.1471
freq_K2,0.1849
freq_O,0.6680
test1a_b_clade_min_p0.5,0.0000
test1a_r2_clade_min_p0.5,0.9689
test1a_b_mut_min_p0.5,0.0000
test1a_r2_mut_min_p0.5,0.8527
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[22021984, 22022793, 22024105, 22026461, 22025678, 22022287]"
test1a_b_clade_min_p0.8,0.0000
test1a_r2_clade_min_p0.8,0.9842
test1a_b_mut_min_p0.8,0.0000
test1a_r2_mut_min_p0.8,0.9842
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[22019521]
test1a_b_clade_min_p0.9,0.0000
test1a_r2_clade_min_p0.9,0.9842
test1a_b_mut_min_p0.9,0.0000
test1a_r2_mut_min_p0.9,0.9842
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[22019521]
test1a_b_clade_min_p0.95,0.0000
test1a_r2_clade_min_p0.95,0.9842
test1a_b_mut_min_p0.95,0.0000
test1a_r2_mut_min_p0.95,0.9842
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[22019521]
test1b_b_min,0.0000
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.0854
