Variable,Value
snp1,chr22:19202994
snp2,chr22:19219429
snp3,chr22:19275397
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.1486
interaction_effect_size,0.0923
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,18825939
searchrange_chr22_end,19730673
freq_snp1,0.4105
freq_snp2,0.5765
freq_S,0.1044
freq_K1,0.3062
freq_K2,0.4722
freq_O,0.1173
test1a_b_clade_min_p0.5,0.1695
test1a_r2_clade_min_p0.5,0.2106
test1a_b_mut_min_p0.5,0.2242
test1a_r2_mut_min_p0.5,0.0003
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[19154128, 19155249]"
test1a_b_clade_min_p0.8,0.1992
test1a_r2_clade_min_p0.8,0.2106
test1a_b_mut_min_p0.8,0.2635
test1a_r2_mut_min_p0.8,0.1281
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[19154128, 19155249]"
test1a_b_clade_min_p0.9,0.2147
test1a_r2_clade_min_p0.9,0.2106
test1a_b_mut_min_p0.9,0.2841
test1a_r2_mut_min_p0.9,0.0003
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[19154128, 19155249]"
test1a_b_clade_min_p0.95,0.2276
test1a_r2_clade_min_p0.95,0.2106
test1a_b_mut_min_p0.95,0.3010
test1a_r2_mut_min_p0.95,0.1281
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[19154128, 19155249]"
test1b_b_min,0.0476
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3662
