Variable,Value
snp1,chr22:45901665
snp2,chr22:45907699
snp3,chr22:45904220
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.3141
interaction_effect_size,0.1042
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45496337
searchrange_chr22_end,46449236
freq_snp1,0.4632
freq_snp2,0.1103
freq_S,0.0656
freq_K1,0.3976
freq_K2,0.0447
freq_O,0.4920
test1a_b_clade_min_p0.5,0.2302
test1a_r2_clade_min_p0.5,0.0003
test1a_b_mut_min_p0.5,0.2508
test1a_r2_mut_min_p0.5,0.0029
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45898267]
test1a_b_clade_min_p0.8,0.2692
test1a_r2_clade_min_p0.8,0.0003
test1a_b_mut_min_p0.8,0.2933
test1a_r2_mut_min_p0.8,0.0029
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45898267]
test1a_b_clade_min_p0.9,0.2896
test1a_r2_clade_min_p0.9,0.0003
test1a_b_mut_min_p0.9,0.3155
test1a_r2_mut_min_p0.9,0.0029
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45898267]
test1a_b_clade_min_p0.95,0.3065
test1a_r2_clade_min_p0.95,0.0003
test1a_b_mut_min_p0.95,0.3339
test1a_r2_mut_min_p0.95,0.0029
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45898267]
test1b_b_min,0.0627
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5583
