Variable,Value
snp1,chr22:23367272
snp2,chr22:23560796
snp3,chr22:23464177
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7327
interaction_effect_size,0.0707
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23111749
searchrange_chr22_end,23875734
freq_snp1,0.1730
freq_snp2,0.1272
freq_S,0.0308
freq_K1,0.1421
freq_K2,0.0964
freq_O,0.7306
test1a_b_clade_min_p0.5,0.2649
test1a_r2_clade_min_p0.5,0.5511
test1a_b_mut_min_p0.5,0.3920
test1a_r2_mut_min_p0.5,0.2540
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[23614276]
test1a_b_clade_min_p0.8,0.3104
test1a_r2_clade_min_p0.8,0.5511
test1a_b_mut_min_p0.8,0.4593
test1a_r2_mut_min_p0.8,0.2540
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[23614276]
test1a_b_clade_min_p0.9,0.3342
test1a_r2_clade_min_p0.9,0.5511
test1a_b_mut_min_p0.9,0.4945
test1a_r2_mut_min_p0.9,0.2540
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[23614276]
test1a_b_clade_min_p0.95,0.3539
test1a_r2_clade_min_p0.95,0.5511
test1a_b_mut_min_p0.95,0.5235
test1a_r2_mut_min_p0.95,0.2540
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[23614276]
test1b_b_min,0.0450
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5916
