Variable,Value
snp1,chr22:43573732
snp2,chr22:43670310
snp3,chr22:43757130
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.9750
interaction_effect_size,0.0632
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,42690460
searchrange_chr22_end,44409260
freq_snp1,0.3549
freq_snp2,0.0457
freq_S,0.0060
freq_K1,0.3489
freq_K2,0.0398
freq_O,0.6054
test1a_b_clade_min_p0.5,0.2417
test1a_r2_clade_min_p0.5,0.0016
test1a_b_mut_min_p0.5,0.2417
test1a_r2_mut_min_p0.5,0.0016
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[43051995]
test1a_b_clade_min_p0.8,0.2824
test1a_r2_clade_min_p0.8,0.0016
test1a_b_mut_min_p0.8,0.2824
test1a_r2_mut_min_p0.8,0.0016
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[43051995]
test1a_b_clade_min_p0.9,0.3037
test1a_r2_clade_min_p0.9,0.0016
test1a_b_mut_min_p0.9,0.3037
test1a_r2_mut_min_p0.9,0.0016
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[43051995]
test1a_b_clade_min_p0.95,0.3212
test1a_r2_clade_min_p0.95,0.0016
test1a_b_mut_min_p0.95,0.3212
test1a_r2_mut_min_p0.95,0.0016
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[43051995]
test1b_b_min,0.0470
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.2213
