Variable,Value
snp1,chr22:23098957
snp2,chr22:23132168
snp3,chr22:23245962
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4030
interaction_effect_size,0.0600
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,22800138
searchrange_chr22_end,23384637
freq_snp1,0.6521
freq_snp2,0.0239
freq_S,0.0040
freq_K1,0.6481
freq_K2,0.0199
freq_O,0.3280
test1a_b_clade_min_p0.5,0.1729
test1a_r2_clade_min_p0.5,1.0000
test1a_b_mut_min_p0.5,0.1998
test1a_r2_mut_min_p0.5,0.0055
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[23074282]
test1a_b_clade_min_p0.8,0.2022
test1a_r2_clade_min_p0.8,1.0000
test1a_b_mut_min_p0.8,0.2336
test1a_r2_mut_min_p0.8,0.0055
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[23074282]
test1a_b_clade_min_p0.9,0.2175
test1a_r2_clade_min_p0.9,1.0000
test1a_b_mut_min_p0.9,0.2512
test1a_r2_mut_min_p0.9,0.0055
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[23074282]
test1a_b_clade_min_p0.95,0.2301
test1a_r2_clade_min_p0.95,1.0000
test1a_b_mut_min_p0.95,0.2658
test1a_r2_mut_min_p0.95,0.0055
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[23074282]
test1b_b_min,0.0148
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.3117
