Variable,Value
snp1,chr22:31786990
snp2,chr22:32141800
snp3,chr22:31977574
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2854
interaction_effect_size,0.0919
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30041870
searchrange_chr22_end,32859453
freq_snp1,0.1054
freq_snp2,0.0318
freq_S,0.0219
freq_K1,0.0835
freq_K2,0.0099
freq_O,0.8847
test1a_b_clade_min_p0.5,0.2159
test1a_r2_clade_min_p0.5,0.0007
test1a_b_mut_min_p0.5,0.2159
test1a_r2_mut_min_p0.5,0.0007
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[31475105, 31908392, 32030060, 31447354, 31567695, 31670802, 32005114, 31739548]"
test1a_b_clade_min_p0.8,0.2531
test1a_r2_clade_min_p0.8,0.0007
test1a_b_mut_min_p0.8,0.2531
test1a_r2_mut_min_p0.8,0.0007
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[31475105, 31908392, 32030060, 31447354, 31567695, 31670802, 32005114, 31739548]"
test1a_b_clade_min_p0.9,0.2726
test1a_r2_clade_min_p0.9,0.0007
test1a_b_mut_min_p0.9,0.2726
test1a_r2_mut_min_p0.9,0.0007
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[31475105, 31908392, 32030060, 31447354, 31567695, 31670802, 32005114, 31739548]"
test1a_b_clade_min_p0.95,0.2886
test1a_r2_clade_min_p0.95,0.0007
test1a_b_mut_min_p0.95,0.2886
test1a_r2_mut_min_p0.95,0.0007
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[31475105, 31908392, 32030060, 31447354, 31567695, 31670802, 32005114, 31739548]"
test1b_b_min,0.0178
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6207
