Variable,Value
snp1,chr22:46836557
snp2,chr22:46904632
snp3,chr22:46914511
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9742
interaction_effect_size,0.0665
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,46385642
searchrange_chr22_end,47446989
freq_snp1,0.0179
freq_snp2,0.3897
freq_S,0.0109
freq_K1,0.0070
freq_K2,0.3787
freq_O,0.6034
test1a_b_clade_min_p0.5,0.2640
test1a_r2_clade_min_p0.5,0.0184
test1a_b_mut_min_p0.5,0.3035
test1a_r2_mut_min_p0.5,0.0117
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[46914511]
test1a_b_clade_min_p0.8,0.3087
test1a_r2_clade_min_p0.8,0.0184
test1a_b_mut_min_p0.8,0.3549
test1a_r2_mut_min_p0.8,0.0117
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[46914511]
test1a_b_clade_min_p0.9,0.3321
test1a_r2_clade_min_p0.9,0.0184
test1a_b_mut_min_p0.9,0.3818
test1a_r2_mut_min_p0.9,0.0117
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[46914511]
test1a_b_clade_min_p0.95,0.3514
test1a_r2_clade_min_p0.95,0.0184
test1a_b_mut_min_p0.95,0.4040
test1a_r2_mut_min_p0.95,0.0117
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[46914511]
test1b_b_min,0.0003
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.1857
