Variable,Value
snp1,chr22:22123161
snp2,chr22:22321599
snp3,chr22:22309502
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.7087
interaction_effect_size,0.0833
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21417560
searchrange_chr22_end,22592714
freq_snp1,0.1491
freq_snp2,0.1610
freq_S,0.0119
freq_K1,0.1372
freq_K2,0.1491
freq_O,0.7018
test1a_b_clade_min_p0.5,0.2392
test1a_r2_clade_min_p0.5,0.0010
test1a_b_mut_min_p0.5,0.2392
test1a_r2_mut_min_p0.5,0.0010
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[22210946, 22158469, 22271621, 22208135, 22206091, 22255501, 22222869, 22342934, 22198171, 22276126, 22315298, 22180774, 22232358, 22104623, 22280190, 22321976, 22320697, 22110266, 22212155, 22274364, 22299579, 22343233, 22219842, 22151619, 22283977, 22125644, 22275663, 22280146, 22222163, 22149334, 22231382, 22280025, 22269024, 22338144, 22273635, 22304364, 22287472, 22280050, 22146036, 22281588, 22163062, 22327924, 22275833, 22151802, 22271229, 22309502]"
test1a_b_clade_min_p0.8,0.2799
test1a_r2_clade_min_p0.8,0.0010
test1a_b_mut_min_p0.8,0.2799
test1a_r2_mut_min_p0.8,0.0010
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[22210946, 22158469, 22271621, 22208135, 22206091, 22255501, 22222869, 22342934, 22198171, 22276126, 22315298, 22180774, 22232358, 22104623, 22280190, 22321976, 22320697, 22110266, 22212155, 22274364, 22299579, 22343233, 22219842, 22151619, 22283977, 22125644, 22275663, 22280146, 22222163, 22149334, 22231382, 22280025, 22269024, 22338144, 22273635, 22304364, 22287472, 22280050, 22146036, 22281588, 22163062, 22327924, 22275833, 22151802, 22271229, 22309502]"
test1a_b_clade_min_p0.9,0.3012
test1a_r2_clade_min_p0.9,0.0010
test1a_b_mut_min_p0.9,0.3012
test1a_r2_mut_min_p0.9,0.0010
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[22210946, 22158469, 22271621, 22208135, 22206091, 22255501, 22222869, 22342934, 22198171, 22276126, 22315298, 22180774, 22232358, 22104623, 22280190, 22321976, 22320697, 22110266, 22212155, 22274364, 22299579, 22343233, 22219842, 22151619, 22283977, 22125644, 22275663, 22280146, 22222163, 22149334, 22231382, 22280025, 22269024, 22338144, 22273635, 22304364, 22287472, 22280050, 22146036, 22281588, 22163062, 22327924, 22275833, 22151802, 22271229, 22309502]"
test1a_b_clade_min_p0.95,0.3188
test1a_r2_clade_min_p0.95,0.0010
test1a_b_mut_min_p0.95,0.3188
test1a_r2_mut_min_p0.95,0.0010
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[22210946, 22158469, 22271621, 22208135, 22206091, 22255501, 22222869, 22342934, 22198171, 22276126, 22315298, 22180774, 22232358, 22104623, 22280190, 22321976, 22320697, 22110266, 22212155, 22274364, 22299579, 22343233, 22219842, 22151619, 22283977, 22125644, 22275663, 22280146, 22222163, 22149334, 22231382, 22280025, 22269024, 22338144, 22273635, 22304364, 22287472, 22280050, 22146036, 22281588, 22163062, 22327924, 22275833, 22151802, 22271229, 22309502]"
test1b_b_min,0.1339
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7980
