Variable,Value
snp1,chr22:26129107
snp2,chr22:26156254
snp3,chr22:26204036
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0650
interaction_effect_size,0.0559
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,25625136
searchrange_chr22_end,26420448
freq_snp1,0.1252
freq_snp2,0.1909
freq_S,0.0139
freq_K1,0.1113
freq_K2,0.1769
freq_O,0.6978
test1a_b_clade_min_p0.5,0.2124
test1a_r2_clade_min_p0.5,0.0019
test1a_b_mut_min_p0.5,0.3194
test1a_r2_mut_min_p0.5,0.0009
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[25858362]
test1a_b_clade_min_p0.8,0.2489
test1a_r2_clade_min_p0.8,0.0019
test1a_b_mut_min_p0.8,0.3743
test1a_r2_mut_min_p0.8,0.0009
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[25858362]
test1a_b_clade_min_p0.9,0.2679
test1a_r2_clade_min_p0.9,0.0019
test1a_b_mut_min_p0.9,0.4029
test1a_r2_mut_min_p0.9,0.0009
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[25858362]
test1a_b_clade_min_p0.95,0.2837
test1a_r2_clade_min_p0.95,0.0019
test1a_b_mut_min_p0.95,0.4266
test1a_r2_mut_min_p0.95,0.0009
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[25858362]
test1b_b_min,0.0070
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7024
