Variable,Value
snp1,chr22:41157497
snp2,chr22:41530676
snp3,chr22:41339890
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.7901
interaction_effect_size,0.0725
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39768495
searchrange_chr22_end,43506305
freq_snp1,0.0398
freq_snp2,0.1819
freq_S,0.0070
freq_K1,0.0328
freq_K2,0.1750
freq_O,0.7853
test1a_b_clade_min_p0.5,0.1691
test1a_r2_clade_min_p0.5,0.0002
test1a_b_mut_min_p0.5,0.1691
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[40776705, 40968707, 40635908, 41583109, 40479238, 40512531, 40457241, 41282591, 41579552, 41250855, 41257511, 40491562, 40474667, 41049644, 41202221, 41228843, 41316404, 40480309, 40525367, 41337912, 40453692, 41220672, 41290305, 41178692, 40519237, 41182792, 41376332, 41299535, 41129040, 41279058, 40728659, 41326162, 41077337, 40752220, 40403549, 40950889, 41247343, 40829555, 40747123, 40494198, 41242232, 41240696, 40778363, 40736379, 41244796, 40477312, 40777874, 41236114, 40827029, 40597656, 40490139, 41219745, 40665254, 41294502, 41220778, 41288362, 41036467, 41044659, 40409787, 40712891, 41255104, 41113281, 40594115, 40690371, 40803016, 41311432, 41243338, 40479957, 41387222, 40513239, 40724183, 40739033, 41213145, 40942811, 41255639, 41354976, 41240294, 40530664, 40477418, 40998634, 40481516, 41217259, 41274611, 40796916, 40904948, 41057529, 41521914, 40424699, 41219840, 40862468, 41253642, 41232143, 40494864, 41740567, 41089310, 41295135, 40444705, 41256226, 41251625, 40522540, 41337646, 41190711, 41251640, 41012032, 40800581, 41240390, 41318725, 40474954, 41252170, 40441679, 40439120, 40449369, 41255773, 40673121, 41363809, 41255779, 41114983, 41673575, 41242475, 41596782, 41225584, 41212785, 41275762, 41340786, 40606583, 40519548, 41075583, 41207681, 40459655, 40441224, 40696714, 40525710, 41306007, 41344920, 40441753, 41244575, 41220000, 41221537, 40683938, 40504230, 41247654, 40936360, 40435627, 41253804, 41280429, 41017780, 41144247, 40645048, 41254847, 41555395, 40435657, 40410571, 41236940, 40606677, 40617945, 41254905, 41163746, 41338340, 41013222, 40980969, 41566185, 41247213, 40551406, 40696303, 41200623, 40855025, 41293297, 40663539, 40406004, 41361390, 40978936, 40410105, 40523258, 41076219, 40724988, 40985087]"
test1a_b_clade_min_p0.8,0.1988
test1a_r2_clade_min_p0.8,0.0002
test1a_b_mut_min_p0.8,0.1988
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[40776705, 40968707, 40635908, 41583109, 40479238, 40512531, 40457241, 41282591, 41579552, 41250855, 41257511, 40491562, 40474667, 41049644, 41202221, 41228843, 41316404, 40480309, 40525367, 41337912, 40453692, 41220672, 41290305, 41178692, 40519237, 41182792, 41376332, 41299535, 41129040, 41279058, 40728659, 41326162, 41077337, 40752220, 40403549, 40950889, 41247343, 40829555, 40747123, 40494198, 41242232, 41240696, 40778363, 40736379, 41244796, 40477312, 40777874, 41236114, 40827029, 40597656, 40490139, 41219745, 40665254, 41294502, 41220778, 41288362, 41036467, 41044659, 40409787, 40712891, 41255104, 41113281, 40594115, 40690371, 40803016, 41311432, 41243338, 40479957, 41387222, 40513239, 40724183, 40739033, 41213145, 40942811, 41255639, 41354976, 41240294, 40530664, 40477418, 40998634, 40481516, 41217259, 41274611, 40796916, 40904948, 41057529, 41521914, 40424699, 41219840, 40862468, 41253642, 41232143, 40494864, 41740567, 41089310, 41295135, 40444705, 41256226, 41251625, 40522540, 41337646, 41190711, 41251640, 41012032, 40800581, 41240390, 41318725, 40474954, 41252170, 40441679, 40439120, 40449369, 41255773, 40673121, 41363809, 41255779, 41114983, 41673575, 41242475, 41596782, 41225584, 41212785, 41275762, 41340786, 40606583, 40519548, 41075583, 41207681, 40459655, 40441224, 40696714, 40525710, 41306007, 41344920, 40441753, 41244575, 41220000, 41221537, 40683938, 40504230, 41247654, 40936360, 40435627, 41253804, 41280429, 41017780, 41144247, 40645048, 41254847, 41555395, 40435657, 40410571, 41236940, 40606677, 40617945, 41254905, 41163746, 41338340, 41013222, 40980969, 41566185, 41247213, 40551406, 40696303, 41200623, 40855025, 41293297, 40663539, 40406004, 41361390, 40978936, 40410105, 40523258, 41076219, 40724988, 40985087]"
test1a_b_clade_min_p0.9,0.2143
test1a_r2_clade_min_p0.9,0.0002
test1a_b_mut_min_p0.9,0.2143
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
