Variable,Value
snp1,chr22:19742635
snp2,chr22:20044330
snp3,chr22:19933874
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.3043
interaction_effect_size,0.1071
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,19566621
searchrange_chr22_end,20323849
freq_snp1,0.4930
freq_snp2,0.0408
freq_S,0.0209
freq_K1,0.4722
freq_K2,0.0199
freq_O,0.4871
test1a_b_clade_min_p0.5,0.2719
test1a_r2_clade_min_p0.5,0.8245
test1a_b_mut_min_p0.5,0.3236
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[19753664]
test1a_b_clade_min_p0.8,0.3191
test1a_r2_clade_min_p0.8,0.8245
test1a_b_mut_min_p0.8,0.3798
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[19753664]
test1a_b_clade_min_p0.9,0.3438
test1a_r2_clade_min_p0.9,0.8245
test1a_b_mut_min_p0.9,0.4092
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[19753664]
test1a_b_clade_min_p0.95,0.3641
test1a_r2_clade_min_p0.95,0.8245
test1a_b_mut_min_p0.95,0.4335
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[19753664]
test1b_b_min,0.0818
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.8133
