Variable,Value
snp1,chr22:21688318
snp2,chr22:21786455
snp3,chr22:21853667
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9764
interaction_effect_size,0.0528
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21314843
searchrange_chr22_end,22451163
freq_snp1,0.0865
freq_snp2,0.0338
freq_S,0.0040
freq_K1,0.0825
freq_K2,0.0298
freq_O,0.8837
test1a_b_clade_min_p0.5,0.1959
test1a_r2_clade_min_p0.5,0.0001
test1a_b_mut_min_p0.5,0.2258
test1a_r2_mut_min_p0.5,0.0001
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[21427022]
test1a_b_clade_min_p0.8,0.2292
test1a_r2_clade_min_p0.8,0.0001
test1a_b_mut_min_p0.8,0.2642
test1a_r2_mut_min_p0.8,0.0001
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[21427022]
test1a_b_clade_min_p0.9,0.2467
test1a_r2_clade_min_p0.9,0.0001
test1a_b_mut_min_p0.9,0.2843
test1a_r2_mut_min_p0.9,0.0001
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[21427022]
test1a_b_clade_min_p0.95,0.2611
test1a_r2_clade_min_p0.95,0.0001
test1a_b_mut_min_p0.95,0.3008
test1a_r2_mut_min_p0.95,0.0001
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[21427022]
test1b_b_min,0.0012
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.9595
