Variable,Value
snp1,chr22:17989682
snp2,chr22:18110916
snp3,chr22:18086524
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.1900
interaction_effect_size,0.0983
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,17765879
searchrange_chr22_end,18541537
freq_snp1,0.1272
freq_snp2,0.0984
freq_S,0.0089
freq_K1,0.1183
freq_K2,0.0895
freq_O,0.7833
test1a_b_clade_min_p0.5,0.1908
test1a_r2_clade_min_p0.5,0.0326
test1a_b_mut_min_p0.5,0.1908
test1a_r2_mut_min_p0.5,0.0326
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[18227989]
test1a_b_clade_min_p0.8,0.2236
test1a_r2_clade_min_p0.8,0.0326
test1a_b_mut_min_p0.8,0.2236
test1a_r2_mut_min_p0.8,0.0326
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[18227989]
test1a_b_clade_min_p0.9,0.2407
test1a_r2_clade_min_p0.9,0.0326
test1a_b_mut_min_p0.9,0.2407
test1a_r2_mut_min_p0.9,0.0326
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[18227989]
test1a_b_clade_min_p0.95,0.2549
test1a_r2_clade_min_p0.95,0.0326
test1a_b_mut_min_p0.95,0.2549
test1a_r2_mut_min_p0.95,0.0326
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[18227989]
test1b_b_min,0.1674
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.8909
