Variable,Value
snp1,chr22:46954306
snp2,chr22:47206513
snp3,chr22:47041217
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0244
interaction_effect_size,0.0559
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,46575038
searchrange_chr22_end,47653564
freq_snp1,0.0736
freq_snp2,0.0328
freq_S,0.0010
freq_K1,0.0726
freq_K2,0.0318
freq_O,0.8946
test1a_b_clade_min_p0.5,0.2259
test1a_r2_clade_min_p0.5,0.4995
test1a_b_mut_min_p0.5,0.2259
test1a_r2_mut_min_p0.5,0.4995
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[47544843]
test1a_b_clade_min_p0.8,0.2642
test1a_r2_clade_min_p0.8,0.4995
test1a_b_mut_min_p0.8,0.2642
test1a_r2_mut_min_p0.8,0.4995
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[47544843]
test1a_b_clade_min_p0.9,0.2843
test1a_r2_clade_min_p0.9,0.4995
test1a_b_mut_min_p0.9,0.2843
test1a_r2_mut_min_p0.9,0.4995
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[47544843]
test1a_b_clade_min_p0.95,0.3008
test1a_r2_clade_min_p0.95,0.4995
test1a_b_mut_min_p0.95,0.3008
test1a_r2_mut_min_p0.95,0.4995
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[47544843]
test1b_b_min,0.0028
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.8121
