Variable,Value
snp1,chr22:47646303
snp2,chr22:47653293
snp3,chr22:47842609
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.2986
interaction_effect_size,0.0644
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47160113
searchrange_chr22_end,48020961
freq_snp1,0.2187
freq_snp2,0.1620
freq_S,0.0020
freq_K1,0.2167
freq_K2,0.1600
freq_O,0.6213
test1a_b_clade_min_p0.5,0.1566
test1a_r2_clade_min_p0.5,1.0000
test1a_b_mut_min_p0.5,0.3122
test1a_r2_mut_min_p0.5,0.2490
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[47964371]
test1a_b_clade_min_p0.8,0.1834
test1a_r2_clade_min_p0.8,1.0000
test1a_b_mut_min_p0.8,0.3657
test1a_r2_mut_min_p0.8,0.2490
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[47964371]
test1a_b_clade_min_p0.9,0.1975
test1a_r2_clade_min_p0.9,1.0000
test1a_b_mut_min_p0.9,0.3937
test1a_r2_mut_min_p0.9,0.2490
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[47964371]
test1a_b_clade_min_p0.95,0.2091
test1a_r2_clade_min_p0.95,1.0000
test1a_b_mut_min_p0.95,0.4168
test1a_r2_mut_min_p0.95,0.2490
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[47964371]
test1b_b_min,0.0443
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.7081
