Variable,Value
snp1,chr22:18643981
snp2,chr22:18969048
snp3,chr22:18840521
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1737
interaction_effect_size,0.0599
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,18277237
searchrange_chr22_end,19642347
freq_snp1,0.2117
freq_snp2,0.0417
freq_S,0.0109
freq_K1,0.2008
freq_K2,0.0308
freq_O,0.7575
test1a_b_clade_min_p0.5,0.3162
test1a_r2_clade_min_p0.5,0.0010
test1a_b_mut_min_p0.5,0.3162
test1a_r2_mut_min_p0.5,0.0010
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[18840521, 18954865]"
test1a_b_clade_min_p0.8,0.3686
test1a_r2_clade_min_p0.8,0.0010
test1a_b_mut_min_p0.8,0.3686
test1a_r2_mut_min_p0.8,0.0010
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[18840521, 18954865]"
test1a_b_clade_min_p0.9,0.3960
test1a_r2_clade_min_p0.9,0.0010
test1a_b_mut_min_p0.9,0.3960
test1a_r2_mut_min_p0.9,0.0010
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[18840521, 18954865]"
test1a_b_clade_min_p0.95,0.4186
test1a_r2_clade_min_p0.95,0.0010
test1a_b_mut_min_p0.95,0.4186
test1a_r2_mut_min_p0.95,0.0010
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[18840521, 18954865]"
test1b_b_min,0.0061
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.8905
