Variable,Value
snp1,chr22:34123073
snp2,chr22:34313986
snp3,chr22:34290412
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2982
interaction_effect_size,0.0616
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33698685
searchrange_chr22_end,35344532
freq_snp1,0.1203
freq_snp2,0.2813
freq_S,0.0189
freq_K1,0.1014
freq_K2,0.2624
freq_O,0.6173
test1a_b_clade_min_p0.5,0.3765
test1a_r2_clade_min_p0.5,0.0064
test1a_b_mut_min_p0.5,0.4285
test1a_r2_mut_min_p0.5,0.0081
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[34476450, 35126803, 34997958, 35242126]"
test1a_b_clade_min_p0.8,0.4421
test1a_r2_clade_min_p0.8,0.0064
test1a_b_mut_min_p0.8,0.5031
test1a_r2_mut_min_p0.8,0.0081
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[34476450, 35126803, 34997958, 35242126]"
test1a_b_clade_min_p0.9,0.4764
test1a_r2_clade_min_p0.9,0.0064
test1a_b_mut_min_p0.9,0.5421
test1a_r2_mut_min_p0.9,0.0081
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[34476450, 35126803, 34997958, 35242126]"
test1a_b_clade_min_p0.95,0.5047
test1a_r2_clade_min_p0.95,0.0064
test1a_b_mut_min_p0.95,0.5743
test1a_r2_mut_min_p0.95,0.0081
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[34476450, 35126803, 34997958, 35242126]"
test1b_b_min,0.0361
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7263
