Variable,Value
snp1,chr22:20994006
snp2,chr22:21011624
snp3,chr22:21034404
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9137
interaction_effect_size,0.0530
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,20718905
searchrange_chr22_end,21460245
freq_snp1,0.4871
freq_snp2,0.0666
freq_S,0.0129
freq_K1,0.4742
freq_K2,0.0537
freq_O,0.4592
test1a_b_clade_min_p0.5,0.2104
test1a_r2_clade_min_p0.5,0.0081
test1a_b_mut_min_p0.5,0.2104
test1a_r2_mut_min_p0.5,0.0081
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[21199685]
test1a_b_clade_min_p0.8,0.2465
test1a_r2_clade_min_p0.8,0.0081
test1a_b_mut_min_p0.8,0.2465
test1a_r2_mut_min_p0.8,0.0081
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[21199685]
test1a_b_clade_min_p0.9,0.2654
test1a_r2_clade_min_p0.9,0.0081
test1a_b_mut_min_p0.9,0.2654
test1a_r2_mut_min_p0.9,0.0081
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[21199685]
test1a_b_clade_min_p0.95,0.2810
test1a_r2_clade_min_p0.95,0.0081
test1a_b_mut_min_p0.95,0.2810
test1a_r2_mut_min_p0.95,0.0081
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[21199685]
test1b_b_min,0.0008
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.8161
