Variable,Value
snp1,chr22:20795162
snp2,chr22:20912183
snp3,chr22:20865752
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.9269
interaction_effect_size,0.0954
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,20487424
searchrange_chr22_end,21319631
freq_snp1,0.0249
freq_snp2,0.0984
freq_S,0.0050
freq_K1,0.0199
freq_K2,0.0934
freq_O,0.8817
test1a_b_clade_min_p0.5,0.1781
test1a_r2_clade_min_p0.5,0.0001
test1a_b_mut_min_p0.5,0.1781
test1a_r2_mut_min_p0.5,0.0001
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[20865752, 20834253]"
test1a_b_clade_min_p0.8,0.2084
test1a_r2_clade_min_p0.8,0.0001
test1a_b_mut_min_p0.8,0.2084
test1a_r2_mut_min_p0.8,0.0001
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[20865752, 20834253]"
test1a_b_clade_min_p0.9,0.2242
test1a_r2_clade_min_p0.9,0.0001
test1a_b_mut_min_p0.9,0.2242
test1a_r2_mut_min_p0.9,0.0001
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[20865752, 20834253]"
test1a_b_clade_min_p0.95,0.2373
test1a_r2_clade_min_p0.95,0.0001
test1a_b_mut_min_p0.95,0.2373
test1a_r2_mut_min_p0.95,0.0001
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[20865752, 20834253]"
test1b_b_min,0.1073
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.8174
