Variable,Value
snp1,chr22:19871645
snp2,chr22:20058738
snp3,chr22:20011378
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2560
interaction_effect_size,0.0594
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,19597722
searchrange_chr22_end,20325871
freq_snp1,0.2097
freq_snp2,0.0318
freq_S,0.0080
freq_K1,0.2018
freq_K2,0.0239
freq_O,0.7664
test1a_b_clade_min_p0.5,0.2158
test1a_r2_clade_min_p0.5,0.0020
test1a_b_mut_min_p0.5,0.2158
test1a_r2_mut_min_p0.5,0.0020
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[19996292, 19999623, 20019015, 20004881, 19967186, 19956500, 19979540, 20075285, 20010776, 19971037, 19977310, 20014751, 20016800, 19970596, 20015205, 20015718, 19968811, 19976940, 20071598, 19967086, 20015728, 20006961, 20011378, 19974778, 19999163]"
test1a_b_clade_min_p0.8,0.2531
test1a_r2_clade_min_p0.8,0.0020
test1a_b_mut_min_p0.8,0.2531
test1a_r2_mut_min_p0.8,0.0020
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[19996292, 19999623, 20019015, 20004881, 19967186, 19956500, 19979540, 20075285, 20010776, 19971037, 19977310, 20014751, 20016800, 19970596, 20015205, 20015718, 19968811, 19976940, 20071598, 19967086, 20015728, 20006961, 20011378, 19974778, 19999163]"
test1a_b_clade_min_p0.9,0.2726
test1a_r2_clade_min_p0.9,0.0020
test1a_b_mut_min_p0.9,0.2726
test1a_r2_mut_min_p0.9,0.0020
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[19996292, 19999623, 20019015, 20004881, 19967186, 19956500, 19979540, 20075285, 20010776, 19971037, 19977310, 20014751, 20016800, 19970596, 20015205, 20015718, 19968811, 19976940, 20071598, 19967086, 20015728, 20006961, 20011378, 19974778, 19999163]"
test1a_b_clade_min_p0.95,0.2887
test1a_r2_clade_min_p0.95,0.0020
test1a_b_mut_min_p0.95,0.2887
test1a_r2_mut_min_p0.95,0.0020
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[19996292, 19999623, 20019015, 20004881, 19967186, 19956500, 19979540, 20075285, 20010776, 19971037, 19977310, 20014751, 20016800, 19970596, 20015205, 20015718, 19968811, 19976940, 20071598, 19967086, 20015728, 20006961, 20011378, 19974778, 19999163]"
test1b_b_min,0.0173
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.9312
