Variable,Value
snp1,chr22:41365643
snp2,chr22:41445947
snp3,chr22:41435613
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.1972
interaction_effect_size,0.0667
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39772630
searchrange_chr22_end,43502422
freq_snp1,0.4533
freq_snp2,0.1988
freq_S,0.0129
freq_K1,0.4404
freq_K2,0.1859
freq_O,0.3608
test1a_b_clade_min_p0.5,0.1828
test1a_r2_clade_min_p0.5,0.0057
test1a_b_mut_min_p0.5,0.1828
test1a_r2_mut_min_p0.5,0.0057
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[41342240, 41336777, 41346251, 41349005, 41343822, 41357166, 41329050, 41375383, 41352537, 41339386, 41350875, 41355647]"
test1a_b_clade_min_p0.8,0.2148
test1a_r2_clade_min_p0.8,0.0057
test1a_b_mut_min_p0.8,0.2148
test1a_r2_mut_min_p0.8,0.0057
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[41342240, 41336777, 41346251, 41349005, 41343822, 41357166, 41329050, 41375383, 41352537, 41339386, 41350875, 41355647]"
test1a_b_clade_min_p0.9,0.2316
test1a_r2_clade_min_p0.9,0.0057
test1a_b_mut_min_p0.9,0.2316
test1a_r2_mut_min_p0.9,0.0057
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[41342240, 41336777, 41346251, 41349005, 41343822, 41357166, 41329050, 41375383, 41352537, 41339386, 41350875, 41355647]"
test1a_b_clade_min_p0.95,0.2455
test1a_r2_clade_min_p0.95,0.0057
test1a_b_mut_min_p0.95,0.2455
test1a_r2_mut_min_p0.95,0.0057
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[41342240, 41336777, 41346251, 41349005, 41343822, 41357166, 41329050, 41375383, 41352537, 41339386, 41350875, 41355647]"
test1b_b_min,0.0535
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7802
