Variable,Value
snp1,chr22:47075374
snp2,chr22:47176189
snp3,chr22:47252947
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.5560
interaction_effect_size,0.0615
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,46602753
searchrange_chr22_end,47653016
freq_snp1,0.0825
freq_snp2,0.2853
freq_S,0.0179
freq_K1,0.0646
freq_K2,0.2674
freq_O,0.6501
test1a_b_clade_min_p0.5,0.3134
test1a_r2_clade_min_p0.5,0.0022
test1a_b_mut_min_p0.5,0.3134
test1a_r2_mut_min_p0.5,0.0022
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[47252947, 47224965, 47149287, 47401848, 47201757]"
test1a_b_clade_min_p0.8,0.3671
test1a_r2_clade_min_p0.8,0.0022
test1a_b_mut_min_p0.8,0.3671
test1a_r2_mut_min_p0.8,0.0022
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[47252947, 47224965, 47149287, 47401848, 47201757]"
test1a_b_clade_min_p0.9,0.3952
test1a_r2_clade_min_p0.9,0.0022
test1a_b_mut_min_p0.9,0.3952
test1a_r2_mut_min_p0.9,0.0022
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[47252947, 47224965, 47149287, 47401848, 47201757]"
test1a_b_clade_min_p0.95,0.4184
test1a_r2_clade_min_p0.95,0.0022
test1a_b_mut_min_p0.95,0.4184
test1a_r2_mut_min_p0.95,0.0022
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[47252947, 47224965, 47149287, 47401848, 47201757]"
test1b_b_min,0.0410
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7728
