Variable,Value
snp1,chr22:44038473
snp2,chr22:44052940
snp3,chr22:44226636
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9844
interaction_effect_size,0.0506
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43501946
searchrange_chr22_end,44493549
freq_snp1,0.1581
freq_snp2,0.4433
freq_S,0.0030
freq_K1,0.1551
freq_K2,0.4404
freq_O,0.4016
test1a_b_clade_min_p0.5,0.1589
test1a_r2_clade_min_p0.5,0.0005
test1a_b_mut_min_p0.5,0.1589
test1a_r2_mut_min_p0.5,0.0005
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[43818537, 44236250, 43999959]"
test1a_b_clade_min_p0.8,0.1859
test1a_r2_clade_min_p0.8,0.0005
test1a_b_mut_min_p0.8,0.1859
test1a_r2_mut_min_p0.8,0.0005
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[43818537, 44236250, 43999959]"
test1a_b_clade_min_p0.9,0.1999
test1a_r2_clade_min_p0.9,0.0005
test1a_b_mut_min_p0.9,0.1999
test1a_r2_mut_min_p0.9,0.0005
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[43818537, 44236250, 43999959]"
test1a_b_clade_min_p0.95,0.2116
test1a_r2_clade_min_p0.95,0.0005
test1a_b_mut_min_p0.95,0.2116
test1a_r2_mut_min_p0.95,0.0005
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[43818537, 44236250, 43999959]"
test1b_b_min,0.0007
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.4460
